similarity,node_uri
84.84848484848484,"['https://synbiohub.org/public/igem/BBa_K827010/1', 'https://synbiohub.org/public/igem/BBa_K827005/1', 'https://synbiohub.org/public/igem/BBa_K827014/1', 'https://synbiohub.org/public/igem/BBa_K827008/1', 'https://synbiohub.org/public/igem/BBa_K827006/1', 'https://synbiohub.org/public/igem/BBa_K827009/1', 'https://synbiohub.org/public/igem/BBa_K827000/1', 'https://synbiohub.org/public/igem/BBa_K827002/1', 'https://synbiohub.org/public/igem/BBa_K827003/1', 'https://synbiohub.org/public/igem/BBa_K827004/1', 'https://synbiohub.org/public/igem/BBa_K827001/1', 'https://synbiohub.org/public/igem/BBa_K827007/1', 'https://synbiohub.org/public/igem/BBa_K827013/1', 'https://synbiohub.org/public/igem/BBa_K827012/1', 'https://synbiohub.org/public/igem/BBa_K827011/1']"
84.48275862068965,"['https://synbiohub.org/public/igem/BBa_K827021/1', 'https://synbiohub.org/public/igem/BBa_K827026/1', 'https://synbiohub.org/public/igem/BBa_K827022/1', 'https://synbiohub.org/public/igem/BBa_K827036/1', 'https://synbiohub.org/public/igem/BBa_K827019/1', 'https://synbiohub.org/public/igem/BBa_K827023/1', 'https://synbiohub.org/public/igem/BBa_K827027/1', 'https://synbiohub.org/public/igem/BBa_K827018/1', 'https://synbiohub.org/public/igem/BBa_K827020/1', 'https://synbiohub.org/public/igem/BBa_K827035/1', 'https://synbiohub.org/public/igem/BBa_K827038/1', 'https://synbiohub.org/public/igem/BBa_K827025/1', 'https://synbiohub.org/public/igem/BBa_K827024/1']"
83.78378378378379,"['https://synbiohub.org/public/igem/BBa_B1001/1', 'https://synbiohub.org/public/igem/BBa_M36456/1', 'https://synbiohub.org/public/igem/BBa_B1006/1', 'https://synbiohub.org/public/igem/BBa_K112709/1']"
83.33333333333334,"['https://synbiohub.org/public/igem/BBa_B0013/1', 'https://synbiohub.org/public/igem/BBa_Z0271/1', 'https://synbiohub.org/public/igem/BBa_B0012/1']"
83.33333333333334,"['https://synbiohub.org/public/igem/BBa_J133425/1', 'https://synbiohub.org/public/igem/BBa_J133424/1']"
83.33333333333334,"['https://synbiohub.org/public/igem/BBa_J133423/1', 'https://synbiohub.org/public/igem/BBa_J133422/1']"
83.33333333333334,"['https://synbiohub.org/public/igem/BBa_J133427/1', 'https://synbiohub.org/public/igem/BBa_J133426/1']"
83.24873096446701,"['https://synbiohub.org/public/igem/BBa_M36248/1', 'https://synbiohub.org/public/igem/BBa_J61048/1', 'https://synbiohub.org/public/igem/BBa_K112710/1']"
82.8125,"['https://synbiohub.org/public/igem/BBa_K827040/1', 'https://synbiohub.org/public/igem/BBa_K827050/1', 'https://synbiohub.org/public/igem/BBa_K827042/1', 'https://synbiohub.org/public/igem/BBa_K827054/1', 'https://synbiohub.org/public/igem/BBa_K827055/1', 'https://synbiohub.org/public/igem/BBa_K827041/1', 'https://synbiohub.org/public/igem/BBa_K827046/1', 'https://synbiohub.org/public/igem/BBa_K827045/1', 'https://synbiohub.org/public/igem/BBa_K827051/1', 'https://synbiohub.org/public/igem/BBa_K827053/1', 'https://synbiohub.org/public/igem/BBa_K827047/1', 'https://synbiohub.org/public/igem/BBa_K827052/1', 'https://synbiohub.org/public/igem/BBa_K827044/1', 'https://synbiohub.org/public/igem/BBa_K827049/1', 'https://synbiohub.org/public/igem/BBa_K827039/1', 'https://synbiohub.org/public/igem/BBa_K827048/1', 'https://synbiohub.org/public/igem/BBa_K827056/1', 'https://synbiohub.org/public/igem/BBa_K827043/1']"
82.71604938271605,"['https://synbiohub.org/public/igem/BBa_K102904/1', 'https://synbiohub.org/public/igem/BBa_K102095/1', 'https://synbiohub.org/public/igem/BBa_K102905/1']"
82.53968253968253,"['https://synbiohub.org/public/igem/BBa_K282001/1', 'https://synbiohub.org/public/igem/BBa_K812055/1', 'https://synbiohub.org/public/igem/BBa_K2127007/1', 'https://synbiohub.org/public/igem/BBa_I11013/1', 'https://synbiohub.org/public/igem/BBa_K112903/1', 'https://synbiohub.org/public/igem/BBa_K1114301/1', 'https://synbiohub.org/public/igem/BBa_K1114302/1', 'https://synbiohub.org/public/igem/BBa_K1114300/1', 'https://synbiohub.org/public/igem/BBa_J70612/1', 'https://synbiohub.org/public/igem/BBa_J56014/1', 'https://synbiohub.org/public/igem/BBa_K1212018/1']"
82.51121076233184,"['https://synbiohub.org/public/igem/BBa_K165018/1', 'https://synbiohub.org/public/igem/BBa_I766217/1', 'https://synbiohub.org/public/igem/BBa_K106018/1', 'https://synbiohub.org/public/igem/BBa_K1486025/1']"
82.35294117647058,"['https://synbiohub.org/public/igem/BBa_M36376/1', 'https://synbiohub.org/public/igem/BBa_B1003/1', 'https://synbiohub.org/public/igem/BBa_B1004/1', 'https://synbiohub.org/public/igem/BBa_B1005/1']"
80.7017543859649,"['https://synbiohub.org/public/igem/BBa_J107115/1', 'https://synbiohub.org/public/igem/BBa_J107114/1']"
80.35714285714286,"['https://synbiohub.org/public/igem/BBa_K827016/1', 'https://synbiohub.org/public/igem/BBa_K827073/1', 'https://synbiohub.org/public/igem/BBa_K827067/1', 'https://synbiohub.org/public/igem/BBa_K827065/1', 'https://synbiohub.org/public/igem/BBa_K827059/1', 'https://synbiohub.org/public/igem/BBa_K827068/1', 'https://synbiohub.org/public/igem/BBa_K827062/1', 'https://synbiohub.org/public/igem/BBa_K827069/1', 'https://synbiohub.org/public/igem/BBa_K827060/1', 'https://synbiohub.org/public/igem/BBa_K827058/1', 'https://synbiohub.org/public/igem/BBa_K827071/1', 'https://synbiohub.org/public/igem/BBa_K827070/1', 'https://synbiohub.org/public/igem/BBa_K827072/1', 'https://synbiohub.org/public/igem/BBa_K827063/1', 'https://synbiohub.org/public/igem/BBa_K827064/1', 'https://synbiohub.org/public/igem/BBa_K827017/1', 'https://synbiohub.org/public/igem/BBa_K827087/1', 'https://synbiohub.org/public/igem/BBa_K827093/1', 'https://synbiohub.org/public/igem/BBa_K827083/1', 'https://synbiohub.org/public/igem/BBa_K827089/1', 'https://synbiohub.org/public/igem/BBa_K827080/1', 'https://synbiohub.org/public/igem/BBa_K827085/1', 'https://synbiohub.org/public/igem/BBa_K827081/1', 'https://synbiohub.org/public/igem/BBa_K827094/1', 'https://synbiohub.org/public/igem/BBa_K827086/1', 'https://synbiohub.org/public/igem/BBa_K827088/1', 'https://synbiohub.org/public/igem/BBa_K827078/1', 'https://synbiohub.org/public/igem/BBa_K827090/1', 'https://synbiohub.org/public/igem/BBa_K827061/1', 'https://synbiohub.org/public/igem/BBa_K827082/1', 'https://synbiohub.org/public/igem/BBa_K827092/1', 'https://synbiohub.org/public/igem/BBa_K827091/1', 'https://synbiohub.org/public/igem/BBa_K827066/1', 'https://synbiohub.org/public/igem/BBa_K827074/1', 'https://synbiohub.org/public/igem/BBa_K827057/1', 'https://synbiohub.org/public/igem/BBa_K827079/1', 'https://synbiohub.org/public/igem/BBa_K827077/1', 'https://synbiohub.org/public/igem/BBa_K827076/1']"
