similarity,node_uri
91.70984455958549,"['https://synbiohub.org/public/igem/BBa_K1323006/1', 'https://synbiohub.org/public/igem/BBa_K1323005/1', 'https://synbiohub.org/public/igem/BBa_K1323008/1', 'https://synbiohub.org/public/igem/BBa_K1323007/1']"
91.66666666666666,"['https://synbiohub.org/public/igem/BBa_K175031/1', 'https://synbiohub.org/public/igem/BBa_K175029/1']"
90.79754601226993,"['https://synbiohub.org/public/igem/BBa_K1859012/1', 'https://synbiohub.org/public/igem/BBa_K1859011/1', 'https://synbiohub.org/public/igem/BBa_K1859014/1', 'https://synbiohub.org/public/igem/BBa_K1859013/1']"
90.19607843137256,"['https://synbiohub.org/public/igem/BBa_J23092/1', 'https://synbiohub.org/public/igem/BBa_J23091/1', 'https://synbiohub.org/public/igem/BBa_K238024/1']"
90.0,"['https://synbiohub.org/public/igem/BBa_J01011/1', 'https://synbiohub.org/public/igem/BBa_J01010/1']"
90.0,"['https://synbiohub.org/public/igem/BBa_J23033/1', 'https://synbiohub.org/public/igem/BBa_J23034/1', 'https://synbiohub.org/public/igem/BBa_J23036/1', 'https://synbiohub.org/public/igem/BBa_J23035/1', 'https://synbiohub.org/public/igem/BBa_J23032/1', 'https://synbiohub.org/public/igem/BBa_J23031/1', 'https://synbiohub.org/public/igem/BBa_J01080/1', 'https://synbiohub.org/public/igem/BBa_J23030/1']"
89.55223880597015,"['https://synbiohub.org/public/igem/BBa_K273027/1', 'https://synbiohub.org/public/igem/BBa_K273024/1']"
89.51841359773371,"['https://synbiohub.org/public/igem/BBa_K737031/1', 'https://synbiohub.org/public/igem/BBa_K737032/1']"
89.1891891891892,"['https://synbiohub.org/public/igem/BBa_K1165002/1', 'https://synbiohub.org/public/igem/BBa_K1165004/1']"
89.07563025210085,"['https://synbiohub.org/public/igem/BBa_K1212001/1', 'https://synbiohub.org/public/igem/BBa_K249026/1', 'https://synbiohub.org/public/igem/BBa_K411001/1', 'https://synbiohub.org/public/igem/BBa_K1212000/1']"
88.55721393034825,"['https://synbiohub.org/public/igem/BBa_K1363602/1', 'https://synbiohub.org/public/igem/BBa_K1363610/1', 'https://synbiohub.org/public/igem/BBa_K1363606/1']"
87.5,"['https://synbiohub.org/public/igem/BBa_K1461102/1', 'https://synbiohub.org/public/igem/BBa_K1461100/1']"
87.5,"['https://synbiohub.org/public/igem/BBa_K1461101/1', 'https://synbiohub.org/public/igem/BBa_K1461103/1']"
87.45247148288973,"['https://synbiohub.org/public/igem/BBa_K1859006/1', 'https://synbiohub.org/public/igem/BBa_K1332003/1', 'https://synbiohub.org/public/igem/BBa_K1332004/1', 'https://synbiohub.org/public/igem/BBa_K1859005/1', 'https://synbiohub.org/public/igem/BBa_K1859004/1']"
87.32394366197182,"['https://synbiohub.org/public/igem/BBa_K1994015/1', 'https://synbiohub.org/public/igem/BBa_K1994028/1', 'https://synbiohub.org/public/igem/BBa_K1994021/1', 'https://synbiohub.org/public/igem/BBa_K1994017/1', 'https://synbiohub.org/public/igem/BBa_K1994016/1']"
86.66666666666667,"['https://synbiohub.org/public/igem/BBa_K115020/1', 'https://synbiohub.org/public/igem/BBa_K115019/1']"
86.63101604278076,"['https://synbiohub.org/public/igem/BBa_K1126006/1', 'https://synbiohub.org/public/igem/BBa_K1126008/1', 'https://synbiohub.org/public/igem/BBa_K1126007/1']"
86.4406779661017,"['https://synbiohub.org/public/igem/BBa_K1824560/1', 'https://synbiohub.org/public/igem/BBa_K1824559/1', 'https://synbiohub.org/public/igem/BBa_K115002/1', 'https://synbiohub.org/public/igem/BBa_K115009/1']"
86.4406779661017,"['https://synbiohub.org/public/igem/BBa_K1633001/1', 'https://synbiohub.org/public/igem/BBa_K1633005/1']"
86.41975308641975,"['https://synbiohub.org/public/igem/BBa_K587008/1', 'https://synbiohub.org/public/igem/BBa_K206030/1']"
86.16600790513834,"['https://synbiohub.org/public/igem/BBa_K864440/1', 'https://synbiohub.org/public/igem/BBa_K737064/1', 'https://synbiohub.org/public/igem/BBa_K737058/1']"
85.83690987124464,"['https://synbiohub.org/public/igem/BBa_J23061/1', 'https://synbiohub.org/public/igem/BBa_J23131/1', 'https://synbiohub.org/public/igem/BBa_J23095/1', 'https://synbiohub.org/public/igem/BBa_J23132/1', 'https://synbiohub.org/public/igem/BBa_J23133/1', 'https://synbiohub.org/public/igem/BBa_J23135/1', 'https://synbiohub.org/public/igem/BBa_J23134/1', 'https://synbiohub.org/public/igem/BBa_J23094/1', 'https://synbiohub.org/public/igem/BBa_J23136/1']"
85.81560283687944,"['https://synbiohub.org/public/igem/BBa_J23062/1', 'https://synbiohub.org/public/igem/BBa_J23122/1', 'https://synbiohub.org/public/igem/BBa_J23123/1', 'https://synbiohub.org/public/igem/BBa_J23096/1', 'https://synbiohub.org/public/igem/BBa_J23124/1', 'https://synbiohub.org/public/igem/BBa_J23099/1', 'https://synbiohub.org/public/igem/BBa_J23098/1', 'https://synbiohub.org/public/igem/BBa_J23125/1', 'https://synbiohub.org/public/igem/BBa_J23127/1', 'https://synbiohub.org/public/igem/BBa_J23126/1', 'https://synbiohub.org/public/igem/BBa_J23070/1', 'https://synbiohub.org/public/igem/BBa_J23128/1', 'https://synbiohub.org/public/igem/BBa_J23130/1', 'https://synbiohub.org/public/igem/BBa_J23129/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_J23060/1', 'https://synbiohub.org/public/igem/BBa_J23059/1', 'https://synbiohub.org/public/igem/BBa_J23009/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K779117/1', 'https://synbiohub.org/public/igem/BBa_K779118/1']"
85.54216867469879,"['https://synbiohub.org/public/igem/BBa_K115016/1', 'https://synbiohub.org/public/igem/BBa_K115017/1']"
85.0,"['https://synbiohub.org/public/igem/BBa_K1795107/1', 'https://synbiohub.org/public/igem/BBa_K1795108/1', 'https://synbiohub.org/public/igem/BBa_K1795109/1', 'https://synbiohub.org/public/igem/BBa_K1795110/1', 'https://synbiohub.org/public/igem/BBa_K1795106/1']"
84.46601941747572,"['https://synbiohub.org/public/igem/BBa_K1124009/1', 'https://synbiohub.org/public/igem/BBa_K1124007/1', 'https://synbiohub.org/public/igem/BBa_K1124008/1', 'https://synbiohub.org/public/igem/BBa_K1124005/1', 'https://synbiohub.org/public/igem/BBa_K1124006/1', 'https://synbiohub.org/public/igem/BBa_K1124010/1', 'https://synbiohub.org/public/igem/BBa_K1124012/1']"
84.31372549019608,"['https://synbiohub.org/public/igem/BBa_K1487019/1', 'https://synbiohub.org/public/igem/BBa_K1487001/1', 'https://synbiohub.org/public/igem/BBa_K1487011/1', 'https://synbiohub.org/public/igem/BBa_K1487020/1', 'https://synbiohub.org/public/igem/BBa_K1062002/1', 'https://synbiohub.org/public/igem/BBa_K1487007/1', 'https://synbiohub.org/public/igem/BBa_K1487009/1', 'https://synbiohub.org/public/igem/BBa_K1828990/1', 'https://synbiohub.org/public/igem/BBa_K1487004/1', 'https://synbiohub.org/public/igem/BBa_K1487000/1', 'https://synbiohub.org/public/igem/BBa_K1487003/1', 'https://synbiohub.org/public/igem/BBa_K1487014/1', 'https://synbiohub.org/public/igem/BBa_K1487013/1', 'https://synbiohub.org/public/igem/BBa_K1487006/1', 'https://synbiohub.org/public/igem/BBa_K1774002/1', 'https://synbiohub.org/public/igem/BBa_K1795100/1', 'https://synbiohub.org/public/igem/BBa_K1062003/1', 'https://synbiohub.org/public/igem/BBa_K1487018/1', 'https://synbiohub.org/public/igem/BBa_K1487008/1', 'https://synbiohub.org/public/igem/BBa_K1487002/1', 'https://synbiohub.org/public/igem/BBa_K1828991/1', 'https://synbiohub.org/public/igem/BBa_K1487010/1', 'https://synbiohub.org/public/igem/BBa_K1487012/1', 'https://synbiohub.org/public/igem/BBa_K1487005/1', 'https://synbiohub.org/public/igem/BBa_K1487017/1', 'https://synbiohub.org/public/igem/BBa_K1487015/1', 'https://synbiohub.org/public/igem/BBa_K1487016/1']"
83.76068376068376,"['https://synbiohub.org/public/igem/BBa_Z0273/1', 'https://synbiohub.org/public/igem/BBa_I13536/1']"
83.42245989304813,"['https://synbiohub.org/public/igem/BBa_I714034/1', 'https://synbiohub.org/public/igem/BBa_K175010/1', 'https://synbiohub.org/public/igem/BBa_J23008/1', 'https://synbiohub.org/public/igem/BBa_K175012/1', 'https://synbiohub.org/public/igem/BBa_J01009/1', 'https://synbiohub.org/public/igem/BBa_J01086/1', 'https://synbiohub.org/public/igem/BBa_I714036/1']"
83.21678321678321,"['https://synbiohub.org/public/igem/BBa_K1363604/1', 'https://synbiohub.org/public/igem/BBa_K1363601/1', 'https://synbiohub.org/public/igem/BBa_K1363609/1']"
83.2,"['https://synbiohub.org/public/igem/BBa_K1818000/1', 'https://synbiohub.org/public/igem/BBa_K2087002/1', 'https://synbiohub.org/public/igem/BBa_K1062000/1', 'https://synbiohub.org/public/igem/BBa_K1062001/1']"
83.1858407079646,"['https://synbiohub.org/public/igem/BBa_I1033/1', 'https://synbiohub.org/public/igem/BBa_I1023/1', 'https://synbiohub.org/public/igem/BBa_I1063/1']"
83.17460317460318,"['https://synbiohub.org/public/igem/BBa_K1983011/1', 'https://synbiohub.org/public/igem/BBa_K1983012/1']"
83.13725490196079,"['https://synbiohub.org/public/igem/BBa_K1555007/1', 'https://synbiohub.org/public/igem/BBa_K1555006/1']"
83.13253012048193,"['https://synbiohub.org/public/igem/BBa_K1379019/1', 'https://synbiohub.org/public/igem/BBa_K175030/1', 'https://synbiohub.org/public/igem/BBa_K175032/1']"
82.88288288288288,"['https://synbiohub.org/public/igem/BBa_K115003/1', 'https://synbiohub.org/public/igem/BBa_K619888/1']"
82.81938325991189,"['https://synbiohub.org/public/igem/BBa_K1859008/1', 'https://synbiohub.org/public/igem/BBa_K1859010/1', 'https://synbiohub.org/public/igem/BBa_K1332005/1', 'https://synbiohub.org/public/igem/BBa_K1859003/1', 'https://synbiohub.org/public/igem/BBa_K1859002/1', 'https://synbiohub.org/public/igem/BBa_K1859001/1']"
81.45161290322581,"['https://synbiohub.org/public/igem/BBa_J23037/1', 'https://synbiohub.org/public/igem/BBa_K228001/1', 'https://synbiohub.org/public/igem/BBa_K199048/1', 'https://synbiohub.org/public/igem/BBa_K199007/1', 'https://synbiohub.org/public/igem/BBa_K199045/1', 'https://synbiohub.org/public/igem/BBa_K199028/1', 'https://synbiohub.org/public/igem/BBa_K199016/1', 'https://synbiohub.org/public/igem/BBa_K199014/1', 'https://synbiohub.org/public/igem/BBa_K199001/1', 'https://synbiohub.org/public/igem/BBa_K199046/1', 'https://synbiohub.org/public/igem/BBa_K199008/1', 'https://synbiohub.org/public/igem/BBa_K199000/1', 'https://synbiohub.org/public/igem/BBa_K199002/1', 'https://synbiohub.org/public/igem/BBa_K199047/1']"
81.0126582278481,"['https://synbiohub.org/public/igem/BBa_K1941001/1', 'https://synbiohub.org/public/igem/BBa_K1941002/1']"
80.43478260869566,"['https://synbiohub.org/public/igem/BBa_K1431403/1', 'https://synbiohub.org/public/igem/BBa_K1431401/1']"
