similarity,node_uri
89.85507246376811,"['https://synbiohub.org/public/igem/BBa_K187203/1', 'https://synbiohub.org/public/igem/BBa_K187253/1']"
89.65517241379311,"['https://synbiohub.org/public/igem/BBa_K2110827/1', 'https://synbiohub.org/public/igem/BBa_K2110829/1']"
89.36170212765957,"['https://synbiohub.org/public/igem/BBa_K187426/1', 'https://synbiohub.org/public/igem/BBa_K187424/1']"
88.88888888888889,"['https://synbiohub.org/public/igem/BBa_K187127/1', 'https://synbiohub.org/public/igem/BBa_K187096/1']"
88.88888888888889,"['https://synbiohub.org/public/igem/BBa_K187396/1', 'https://synbiohub.org/public/igem/BBa_K187266/1']"
88.88888888888889,"['https://synbiohub.org/public/igem/BBa_K187086/1', 'https://synbiohub.org/public/igem/BBa_K187106/1']"
88.57142857142857,"['https://synbiohub.org/public/igem/BBa_K187260/1', 'https://synbiohub.org/public/igem/BBa_K187403/1']"
88.57142857142857,"['https://synbiohub.org/public/igem/BBa_K187386/1', 'https://synbiohub.org/public/igem/BBa_K187228/1']"
88.23529411764706,"['https://synbiohub.org/public/igem/BBa_K187298/1', 'https://synbiohub.org/public/igem/BBa_K187038/1']"
88.0,"['https://synbiohub.org/public/igem/BBa_K187317/1', 'https://synbiohub.org/public/igem/BBa_K187169/1']"
87.32394366197182,"['https://synbiohub.org/public/igem/BBa_K187265/1', 'https://synbiohub.org/public/igem/BBa_K187290/1']"
87.32394366197182,"['https://synbiohub.org/public/igem/BBa_K187124/1', 'https://synbiohub.org/public/igem/BBa_K187242/1']"
87.32394366197182,"['https://synbiohub.org/public/igem/BBa_K187234/1', 'https://synbiohub.org/public/igem/BBa_K187240/1']"
87.32394366197182,"['https://synbiohub.org/public/igem/BBa_K187187/1', 'https://synbiohub.org/public/igem/BBa_K187114/1']"
87.32394366197182,"['https://synbiohub.org/public/igem/BBa_K187151/1', 'https://synbiohub.org/public/igem/BBa_K187393/1']"
87.32394366197182,"['https://synbiohub.org/public/igem/BBa_K187140/1', 'https://synbiohub.org/public/igem/BBa_K187360/1']"
87.32394366197182,"['https://synbiohub.org/public/igem/BBa_K187153/1', 'https://synbiohub.org/public/igem/BBa_K187377/1']"
87.17948717948718,"['https://synbiohub.org/public/igem/BBa_K187076/1', 'https://synbiohub.org/public/igem/BBa_K187278/1']"
87.17948717948718,"['https://synbiohub.org/public/igem/BBa_K187200/1', 'https://synbiohub.org/public/igem/BBa_K187089/1']"
86.95652173913044,"['https://synbiohub.org/public/igem/BBa_K187296/1', 'https://synbiohub.org/public/igem/BBa_K187350/1']"
86.8421052631579,"['https://synbiohub.org/public/igem/BBa_K187371/1', 'https://synbiohub.org/public/igem/BBa_K187047/1']"
86.48648648648648,"['https://synbiohub.org/public/igem/BBa_K187173/1', 'https://synbiohub.org/public/igem/BBa_K187272/1']"
86.48648648648648,"['https://synbiohub.org/public/igem/BBa_K187115/1', 'https://synbiohub.org/public/igem/BBa_K187069/1']"
86.48648648648648,"['https://synbiohub.org/public/igem/BBa_K187255/1', 'https://synbiohub.org/public/igem/BBa_K187160/1']"
86.48648648648648,"['https://synbiohub.org/public/igem/BBa_K187103/1', 'https://synbiohub.org/public/igem/BBa_K187354/1']"
86.48648648648648,"['https://synbiohub.org/public/igem/BBa_K187180/1', 'https://synbiohub.org/public/igem/BBa_K187279/1']"
86.48648648648648,"['https://synbiohub.org/public/igem/BBa_K187083/1', 'https://synbiohub.org/public/igem/BBa_K187186/1']"
86.48648648648648,"['https://synbiohub.org/public/igem/BBa_K187346/1', 'https://synbiohub.org/public/igem/BBa_K187189/1']"
86.48648648648648,"['https://synbiohub.org/public/igem/BBa_K187178/1', 'https://synbiohub.org/public/igem/BBa_K187356/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187170/1', 'https://synbiohub.org/public/igem/BBa_K187264/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187408/1', 'https://synbiohub.org/public/igem/BBa_K187163/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187383/1', 'https://synbiohub.org/public/igem/BBa_K187073/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187224/1', 'https://synbiohub.org/public/igem/BBa_K187343/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187109/1', 'https://synbiohub.org/public/igem/BBa_K187135/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187133/1', 'https://synbiohub.org/public/igem/BBa_K187205/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187252/1', 'https://synbiohub.org/public/igem/BBa_K187281/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187319/1', 'https://synbiohub.org/public/igem/BBa_K187226/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187051/1', 'https://synbiohub.org/public/igem/BBa_K187071/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187232/1', 'https://synbiohub.org/public/igem/BBa_K187375/1']"
86.11111111111111,"['https://synbiohub.org/public/igem/BBa_K187305/1', 'https://synbiohub.org/public/igem/BBa_K187304/1']"
86.07594936708861,"['https://synbiohub.org/public/igem/BBa_K187325/1', 'https://synbiohub.org/public/igem/BBa_K187275/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187233/1', 'https://synbiohub.org/public/igem/BBa_K187141/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187345/1', 'https://synbiohub.org/public/igem/BBa_K187214/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187181/1', 'https://synbiohub.org/public/igem/BBa_K187269/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187397/1', 'https://synbiohub.org/public/igem/BBa_K187035/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187359/1', 'https://synbiohub.org/public/igem/BBa_K187322/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187137/1', 'https://synbiohub.org/public/igem/BBa_K187384/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187049/1', 'https://synbiohub.org/public/igem/BBa_K187318/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187199/1', 'https://synbiohub.org/public/igem/BBa_K187075/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187348/1', 'https://synbiohub.org/public/igem/BBa_K187188/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_K187388/1', 'https://synbiohub.org/public/igem/BBa_K187150/1']"
85.71428571428571,"['https://synbiohub.org/public/igem/BBa_G00108/1', 'https://synbiohub.org/public/igem/BBa_G00109/1']"
85.33333333333334,"['https://synbiohub.org/public/igem/BBa_K187411/1', 'https://synbiohub.org/public/igem/BBa_K187183/1']"
85.33333333333334,"['https://synbiohub.org/public/igem/BBa_K187380/1', 'https://synbiohub.org/public/igem/BBa_K187243/1']"
85.33333333333334,"['https://synbiohub.org/public/igem/BBa_K187250/1', 'https://synbiohub.org/public/igem/BBa_K187216/1']"
85.29411764705883,"['https://synbiohub.org/public/igem/BBa_K187040/1', 'https://synbiohub.org/public/igem/BBa_K187095/1']"
85.29411764705883,"['https://synbiohub.org/public/igem/BBa_K187084/1', 'https://synbiohub.org/public/igem/BBa_K187412/1']"
85.29411764705883,"['https://synbiohub.org/public/igem/BBa_K187288/1', 'https://synbiohub.org/public/igem/BBa_K187065/1']"
85.29411764705883,"['https://synbiohub.org/public/igem/BBa_K187088/1', 'https://synbiohub.org/public/igem/BBa_K187217/1']"
85.18518518518519,"['https://synbiohub.org/public/igem/BBa_K2110822/1', 'https://synbiohub.org/public/igem/BBa_K2110818/1', 'https://synbiohub.org/public/igem/BBa_K2110820/1']"
85.18518518518519,"['https://synbiohub.org/public/igem/BBa_K187427/1', 'https://synbiohub.org/public/igem/BBa_K187425/1']"
85.0,"['https://synbiohub.org/public/igem/BBa_K187249/1', 'https://synbiohub.org/public/igem/BBa_K187164/1']"
85.0,"['https://synbiohub.org/public/igem/BBa_K187289/1', 'https://synbiohub.org/public/igem/BBa_K187204/1']"
85.0,"['https://synbiohub.org/public/igem/BBa_K1639017/1', 'https://synbiohub.org/public/igem/BBa_K1443003/1']"
84.93150684931507,"['https://synbiohub.org/public/igem/BBa_K187235/1', 'https://synbiohub.org/public/igem/BBa_K187172/1']"
84.84848484848484,"['https://synbiohub.org/public/igem/BBa_K187179/1', 'https://synbiohub.org/public/igem/BBa_K187152/1']"
84.8,"['https://synbiohub.org/public/igem/BBa_K1456023/1', 'https://synbiohub.org/public/igem/BBa_K1456021/1']"
84.7457627118644,"['https://synbiohub.org/public/igem/BBa_K2110814/1', 'https://synbiohub.org/public/igem/BBa_K2110816/1']"
84.70588235294117,"['https://synbiohub.org/public/igem/BBa_K187353/1', 'https://synbiohub.org/public/igem/BBa_K187402/1']"
84.70588235294117,"['https://synbiohub.org/public/igem/BBa_K187091/1', 'https://synbiohub.org/public/igem/BBa_K187364/1']"
84.61538461538461,"['https://synbiohub.org/public/igem/BBa_K187175/1', 'https://synbiohub.org/public/igem/BBa_K187039/1']"
84.50704225352112,"['https://synbiohub.org/public/igem/BBa_K187414/1', 'https://synbiohub.org/public/igem/BBa_K187316/1']"
84.50704225352112,"['https://synbiohub.org/public/igem/BBa_K187063/1', 'https://synbiohub.org/public/igem/BBa_K187277/1']"
84.33734939759037,"['https://synbiohub.org/public/igem/BBa_K187369/1', 'https://synbiohub.org/public/igem/BBa_K187308/1']"
84.33734939759037,"['https://synbiohub.org/public/igem/BBa_K187273/1', 'https://synbiohub.org/public/igem/BBa_K187167/1']"
84.33734939759037,"['https://synbiohub.org/public/igem/BBa_K187376/1', 'https://synbiohub.org/public/igem/BBa_K187312/1']"
84.21052631578947,"['https://synbiohub.org/public/igem/BBa_K187162/1', 'https://synbiohub.org/public/igem/BBa_K187050/1']"
84.21052631578947,"['https://synbiohub.org/public/igem/BBa_K187329/1', 'https://synbiohub.org/public/igem/BBa_K187261/1']"
84.21052631578947,"['https://synbiohub.org/public/igem/BBa_K187081/1', 'https://synbiohub.org/public/igem/BBa_K187221/1']"
84.05797101449275,"['https://synbiohub.org/public/igem/BBa_K187310/1', 'https://synbiohub.org/public/igem/BBa_K187351/1']"
84.05797101449275,"['https://synbiohub.org/public/igem/BBa_K187390/1', 'https://synbiohub.org/public/igem/BBa_K187058/1']"
84.05797101449275,"['https://synbiohub.org/public/igem/BBa_K187362/1', 'https://synbiohub.org/public/igem/BBa_K187276/1', 'https://synbiohub.org/public/igem/BBa_K187092/1']"
83.9506172839506,"['https://synbiohub.org/public/igem/BBa_K187406/1', 'https://synbiohub.org/public/igem/BBa_K187128/1']"
83.9506172839506,"['https://synbiohub.org/public/igem/BBa_K187220/1', 'https://synbiohub.org/public/igem/BBa_K187283/1']"
83.92857142857143,"['https://synbiohub.org/public/igem/BBa_K1456011/1', 'https://synbiohub.org/public/igem/BBa_K1456009/1']"
83.78378378378379,"['https://synbiohub.org/public/igem/BBa_K187342/1', 'https://synbiohub.org/public/igem/BBa_K187130/1']"
83.78378378378379,"['https://synbiohub.org/public/igem/BBa_K187134/1', 'https://synbiohub.org/public/igem/BBa_K187361/1']"
83.78378378378379,"['https://synbiohub.org/public/igem/BBa_K187070/1', 'https://synbiohub.org/public/igem/BBa_K187121/1']"
83.78378378378379,"['https://synbiohub.org/public/igem/BBa_K187146/1', 'https://synbiohub.org/public/igem/BBa_K187330/1']"
83.54430379746836,"['https://synbiohub.org/public/igem/BBa_K187401/1', 'https://synbiohub.org/public/igem/BBa_K187378/1']"
83.54430379746836,"['https://synbiohub.org/public/igem/BBa_K187270/1', 'https://synbiohub.org/public/igem/BBa_K187148/1']"
83.33333333333334,"['https://synbiohub.org/public/igem/BBa_K187190/1', 'https://synbiohub.org/public/igem/BBa_K187379/1']"
83.33333333333334,"['https://synbiohub.org/public/igem/BBa_K187138/1', 'https://synbiohub.org/public/igem/BBa_K187218/1']"
83.33333333333334,"['https://synbiohub.org/public/igem/BBa_K187156/1', 'https://synbiohub.org/public/igem/BBa_K187256/1']"
83.33333333333334,"['https://synbiohub.org/public/igem/BBa_K187334/1', 'https://synbiohub.org/public/igem/BBa_K187056/1', 'https://synbiohub.org/public/igem/BBa_K187372/1']"
83.33333333333334,"['https://synbiohub.org/public/igem/BBa_K187144/1', 'https://synbiohub.org/public/igem/BBa_K187142/1']"
83.11688311688312,"['https://synbiohub.org/public/igem/BBa_K187301/1', 'https://synbiohub.org/public/igem/BBa_K187268/1', 'https://synbiohub.org/public/igem/BBa_K187104/1']"
83.11688311688312,"['https://synbiohub.org/public/igem/BBa_K187287/1', 'https://synbiohub.org/public/igem/BBa_K187349/1']"
83.11688311688312,"['https://synbiohub.org/public/igem/BBa_K187363/1', 'https://synbiohub.org/public/igem/BBa_K187139/1']"
83.11688311688312,"['https://synbiohub.org/public/igem/BBa_K187064/1', 'https://synbiohub.org/public/igem/BBa_K187193/1']"
83.11688311688312,"['https://synbiohub.org/public/igem/BBa_K187182/1', 'https://synbiohub.org/public/igem/BBa_K187158/1']"
83.07692307692308,"['https://synbiohub.org/public/igem/BBa_K2110837/1', 'https://synbiohub.org/public/igem/BBa_K2110835/1']"
82.92682926829268,"['https://synbiohub.org/public/igem/BBa_K187082/1', 'https://synbiohub.org/public/igem/BBa_K187280/1', 'https://synbiohub.org/public/igem/BBa_K187044/1']"
82.92682926829268,"['https://synbiohub.org/public/igem/BBa_K187126/1', 'https://synbiohub.org/public/igem/BBa_K187118/1', 'https://synbiohub.org/public/igem/BBa_K187247/1']"
82.85714285714286,"['https://synbiohub.org/public/igem/BBa_K187131/1', 'https://synbiohub.org/public/igem/BBa_K187285/1']"
82.85714285714286,"['https://synbiohub.org/public/igem/BBa_K187314/1', 'https://synbiohub.org/public/igem/BBa_K187159/1']"
82.85714285714286,"['https://synbiohub.org/public/igem/BBa_K187208/1', 'https://synbiohub.org/public/igem/BBa_K187174/1']"
82.85714285714286,"['https://synbiohub.org/public/igem/BBa_K187347/1', 'https://synbiohub.org/public/igem/BBa_K187302/1']"
82.85714285714286,"['https://synbiohub.org/public/igem/BBa_K187398/1', 'https://synbiohub.org/public/igem/BBa_K187061/1']"
82.75862068965517,"['https://synbiohub.org/public/igem/BBa_K2110817/1', 'https://synbiohub.org/public/igem/BBa_K2110819/1', 'https://synbiohub.org/public/igem/BBa_K2110821/1']"
82.66666666666667,"['https://synbiohub.org/public/igem/BBa_K187320/1', 'https://synbiohub.org/public/igem/BBa_K187202/1']"
82.5,"['https://synbiohub.org/public/igem/BBa_K187212/1', 'https://synbiohub.org/public/igem/BBa_K187373/1']"
82.35294117647058,"['https://synbiohub.org/public/igem/BBa_K187120/1', 'https://synbiohub.org/public/igem/BBa_K187294/1']"
82.35294117647058,"['https://synbiohub.org/public/igem/BBa_K187238/1', 'https://synbiohub.org/public/igem/BBa_K187136/1', 'https://synbiohub.org/public/igem/BBa_K187332/1']"
82.35294117647058,"['https://synbiohub.org/public/igem/BBa_K187381/1', 'https://synbiohub.org/public/igem/BBa_K187413/1']"
82.1917808219178,"['https://synbiohub.org/public/igem/BBa_K187244/1', 'https://synbiohub.org/public/igem/BBa_K187192/1']"
82.1917808219178,"['https://synbiohub.org/public/igem/BBa_K187300/1', 'https://synbiohub.org/public/igem/BBa_K187394/1']"
82.05128205128204,"['https://synbiohub.org/public/igem/BBa_K187122/1', 'https://synbiohub.org/public/igem/BBa_K187219/1']"
82.05128205128204,"['https://synbiohub.org/public/igem/BBa_K187387/1', 'https://synbiohub.org/public/igem/BBa_K187037/1']"
82.05128205128204,"['https://synbiohub.org/public/igem/BBa_G00105/1', 'https://synbiohub.org/public/igem/BBa_K176059/1', 'https://synbiohub.org/public/igem/BBa_G00106/1']"
81.81818181818183,"['https://synbiohub.org/public/igem/BBa_K187100/1', 'https://synbiohub.org/public/igem/BBa_K187341/1']"
81.69014084507043,"['https://synbiohub.org/public/igem/BBa_K187129/1', 'https://synbiohub.org/public/igem/BBa_K187262/1', 'https://synbiohub.org/public/igem/BBa_K187297/1']"
81.69014084507043,"['https://synbiohub.org/public/igem/BBa_K187241/1', 'https://synbiohub.org/public/igem/BBa_K187048/1', 'https://synbiohub.org/public/igem/BBa_K187201/1']"
81.66666666666667,"['https://synbiohub.org/public/igem/BBa_K1456010/1', 'https://synbiohub.org/public/igem/BBa_K1456012/1']"
81.57894736842105,"['https://synbiohub.org/public/igem/BBa_K187110/1', 'https://synbiohub.org/public/igem/BBa_K187154/1']"
81.57894736842105,"['https://synbiohub.org/public/igem/BBa_K187291/1', 'https://synbiohub.org/public/igem/BBa_K187145/1', 'https://synbiohub.org/public/igem/BBa_K187355/1']"
81.31868131868131,"['https://synbiohub.org/public/igem/BBa_K187307/1', 'https://synbiohub.org/public/igem/BBa_K187405/1']"
81.31868131868131,"['https://synbiohub.org/public/igem/BBa_K187295/1', 'https://synbiohub.org/public/igem/BBa_K187079/1']"
81.25,"['https://synbiohub.org/public/igem/BBa_K2110840/1', 'https://synbiohub.org/public/igem/BBa_K2110838/1']"
81.15942028985508,"['https://synbiohub.org/public/igem/BBa_K187185/1', 'https://synbiohub.org/public/igem/BBa_K187407/1', 'https://synbiohub.org/public/igem/BBa_K187102/1']"
81.15942028985508,"['https://synbiohub.org/public/igem/BBa_K187196/1', 'https://synbiohub.org/public/igem/BBa_K187195/1', 'https://synbiohub.org/public/igem/BBa_K187209/1', 'https://synbiohub.org/public/igem/BBa_K187112/1']"
81.08108108108108,"['https://synbiohub.org/public/igem/BBa_K187045/1', 'https://synbiohub.org/public/igem/BBa_K187333/1', 'https://synbiohub.org/public/igem/BBa_K187251/1']"
81.08108108108108,"['https://synbiohub.org/public/igem/BBa_K187053/1', 'https://synbiohub.org/public/igem/BBa_K187385/1', 'https://synbiohub.org/public/igem/BBa_K187223/1']"
81.08108108108108,"['https://synbiohub.org/public/igem/BBa_K187324/1', 'https://synbiohub.org/public/igem/BBa_K187225/1']"
81.08108108108108,"['https://synbiohub.org/public/igem/BBa_K187271/1', 'https://synbiohub.org/public/igem/BBa_K187370/1', 'https://synbiohub.org/public/igem/BBa_K187239/1']"
81.08108108108108,"['https://synbiohub.org/public/igem/BBa_K187117/1', 'https://synbiohub.org/public/igem/BBa_K187132/1', 'https://synbiohub.org/public/igem/BBa_K187087/1']"
81.0126582278481,"['https://synbiohub.org/public/igem/BBa_K187080/1', 'https://synbiohub.org/public/igem/BBa_K187097/1', 'https://synbiohub.org/public/igem/BBa_K187054/1']"
81.0126582278481,"['https://synbiohub.org/public/igem/BBa_K187410/1', 'https://synbiohub.org/public/igem/BBa_K187078/1']"
81.0126582278481,"['https://synbiohub.org/public/igem/BBa_K187391/1', 'https://synbiohub.org/public/igem/BBa_K187230/1']"
80.95238095238095,"['https://synbiohub.org/public/igem/BBa_K187184/1', 'https://synbiohub.org/public/igem/BBa_K187042/1']"
80.95238095238095,"['https://synbiohub.org/public/igem/BBa_K187327/1', 'https://synbiohub.org/public/igem/BBa_K187299/1']"
80.89887640449437,"['https://synbiohub.org/public/igem/BBa_K187338/1', 'https://synbiohub.org/public/igem/BBa_K187306/1']"
80.76923076923077,"['https://synbiohub.org/public/igem/BBa_G1004/1', 'https://synbiohub.org/public/igem/BBa_J133700/1']"
80.55555555555556,"['https://synbiohub.org/public/igem/BBa_K187108/1', 'https://synbiohub.org/public/igem/BBa_K187309/1']"
80.55555555555556,"['https://synbiohub.org/public/igem/BBa_K187263/1', 'https://synbiohub.org/public/igem/BBa_K187210/1', 'https://synbiohub.org/public/igem/BBa_K187236/1']"
80.55555555555556,"['https://synbiohub.org/public/igem/BBa_K187313/1', 'https://synbiohub.org/public/igem/BBa_K187292/1', 'https://synbiohub.org/public/igem/BBa_K187274/1']"
80.55555555555556,"['https://synbiohub.org/public/igem/BBa_K187245/1', 'https://synbiohub.org/public/igem/BBa_K187123/1', 'https://synbiohub.org/public/igem/BBa_K187194/1']"
80.55555555555556,"['https://synbiohub.org/public/igem/BBa_K187259/1', 'https://synbiohub.org/public/igem/BBa_K187404/1', 'https://synbiohub.org/public/igem/BBa_K187311/1']"
80.43478260869566,"['https://synbiohub.org/public/igem/BBa_K187066/1', 'https://synbiohub.org/public/igem/BBa_K187328/1']"
